ms,sm_util_pct,mem_util_pct,cpu_util_pct,vram_used_mb,pcie_rx_kbs,pcie_tx_kbs
37995.614,0,0,51.1,0.000,0,0
38047.098,0,0,44.2,0.000,0,0
38098.619,0,0,52.4,0.000,0,0
38150.140,0,0,19.8,0.000,0,0
38201.482,0,0,12.3,0.000,0,0
38252.542,0,0,16.9,0.000,0,0
38303.720,0,0,3.4,0.000,0,0
38354.964,0,0,4.1,0.000,0,0
38406.353,0,0,1.5,0.000,0,0
38457.768,0,0,1.9,0.000,0,0
38509.322,0,0,7.3,0.000,0,0
38561.116,0,0,18.3,0.000,0,0
38612.767,0,0,0.8,0.000,0,0
38664.332,0,0,1.7,0.000,0,0
38715.787,0,0,5.0,0.000,0,0
38767.395,0,0,1.5,0.000,0,0
38818.812,0,0,1.6,0.000,0,0
38870.278,0,0,1.8,0.000,0,0
38921.606,0,0,2.1,0.000,0,0
38973.075,0,0,1.8,0.000,0,0
39024.547,0,0,1.2,0.000,0,0
39076.020,0,0,1.0,0.000,0,0
39127.442,0,0,1.1,0.000,0,0
39178.946,0,0,1.4,0.000,0,0
39230.398,0,0,1.5,0.000,0,0
39282.351,0,0,0.9,0.000,0,0
39333.716,0,0,1.4,0.000,0,0
39385.214,0,0,0.8,0.000,0,0
39436.547,0,0,1.2,0.000,0,0
39488.024,0,0,1.3,0.000,0,0
39539.539,0,0,0.9,0.000,0,0
39591.062,0,0,1.1,0.000,0,0
39642.482,0,0,1.1,0.000,0,0
39694.000,0,0,1.7,0.000,0,0
39745.388,0,0,1.1,0.000,0,0
39796.844,0,0,1.1,0.000,0,0
39848.422,0,0,0.8,0.000,0,0
39899.939,0,0,1.1,0.000,0,0
39951.510,0,0,1.1,0.000,0,0
40003.005,0,0,1.0,0.000,0,0
40054.557,0,0,0.9,0.000,0,0
40106.068,0,0,0.9,0.000,0,0
40157.512,0,0,0.8,0.000,0,0
40209.049,0,0,0.9,0.000,0,0
40260.577,0,0,0.8,0.000,0,0
40312.105,0,0,0.8,0.000,0,0
40363.562,0,0,1.1,0.000,0,0
40415.047,0,0,0.8,0.000,0,0
40466.490,0,0,1.0,0.000,0,0
40517.959,0,0,0.5,0.000,0,0
40569.408,0,0,0.0,0.000,0,0
40620.795,0,0,0.1,0.000,0,0
40672.314,0,0,0.2,0.000,0,0
40723.974,0,0,0.2,0.000,0,0
40775.443,0,0,0.1,0.000,0,0
40826.957,0,0,0.2,0.000,0,0
40878.345,0,0,0.2,0.000,0,0
40929.977,0,0,0.3,0.000,0,0
40981.577,0,0,0.3,0.000,0,0
41033.068,0,0,0.0,0.000,0,0
41084.538,0,0,0.2,0.000,0,0
41136.077,0,0,0.2,0.000,0,0
41187.797,0,0,0.0,0.000,0,0
41239.423,0,0,0.1,0.000,0,0
41290.999,0,0,0.1,0.000,0,0
41342.617,0,0,0.1,0.000,0,0
41394.244,0,0,0.1,0.000,0,0
41445.630,0,0,0.2,0.000,0,0
41497.098,0,0,0.0,0.000,0,0
41548.690,0,0,0.1,0.000,0,0
41600.301,0,0,0.2,0.000,0,0
41651.895,0,0,0.1,0.000,0,0
41703.231,0,0,0.3,0.000,0,0
41754.713,0,0,0.2,0.000,0,0
41806.189,0,0,0.2,0.000,0,0
41857.840,0,0,0.0,0.000,0,0
41909.283,0,0,0.0,0.000,0,0
41960.800,0,0,0.0,0.000,0,0
42012.539,0,0,0.1,0.000,0,0
42064.032,0,0,0.1,0.000,0,0
42115.695,0,0,0.0,0.000,0,0
42167.157,0,0,0.0,0.000,0,0
42218.635,0,0,0.0,0.000,0,0
42270.221,0,0,0.1,0.000,0,0
42321.716,0,0,0.2,0.000,0,0
42373.328,0,0,0.2,0.000,0,0
42424.973,0,0,0.1,0.000,0,0
42476.506,0,0,0.3,0.000,0,0
42527.913,0,0,0.1,0.000,0,0
42579.429,0,0,0.1,0.000,0,0
42630.851,0,0,11.9,0.000,0,0
42682.611,0,0,73.3,0.000,0,0
42734.103,0,0,38.8,0.000,0,0
42785.414,0,0,16.1,0.000,0,0
42837.075,0,0,13.5,0.000,0,0
42888.739,0,0,7.1,0.000,0,0
42940.062,0,0,5.3,0.000,0,0
42991.899,0,0,5.8,0.000,0,0
43043.331,0,0,6.1,0.000,0,0
43094.660,0,0,4.7,0.000,0,0
43145.908,0,0,1.1,0.000,0,0
43197.327,0,0,0.8,0.000,0,0
43248.744,0,0,13.4,0.000,0,0
43300.407,0,0,14.3,0.000,0,0
43352.611,0,0,66.4,0.000,0,0
43404.071,0,0,35.9,0.000,0,0
43456.066,0,0,70.9,0.000,0,0
43508.339,0,0,75.8,0.000,0,0
43560.525,0,0,70.2,0.000,0,0
43612.078,0,0,70.0,0.000,0,0
43663.515,0,0,70.2,0.000,0,0
43715.237,0,0,72.4,0.000,0,0
43767.192,0,0,67.1,0.000,0,0
43821.378,0,0,63.4,0.000,0,0
43875.379,0,0,72.8,0.000,0,0
43928.680,0,0,73.9,0.000,0,0
43983.580,0,0,69.2,0.000,0,0
44035.917,0,0,69.9,0.000,0,0
44087.707,0,0,66.1,0.000,0,0
44139.349,0,0,58.6,0.000,0,0
44190.906,0,0,59.9,0.000,0,0
44242.465,0,0,58.2,0.000,0,0
44294.194,0,0,58.4,0.000,0,0
44345.498,0,0,40.7,0.000,0,0
44396.647,0,0,29.6,0.000,0,0
44447.825,0,0,20.6,0.000,0,0
44499.161,0,0,31.1,0.000,0,0
44550.176,0,0,7.0,0.000,0,0
44601.218,0,0,12.8,0.000,0,0
44652.529,0,0,3.2,0.000,0,0
44704.198,0,0,0.9,0.000,0,0
44755.541,0,0,2.4,0.000,0,0
44807.047,0,0,0.8,0.000,0,0
44858.524,0,0,0.9,0.000,0,0
44910.032,0,0,0.9,0.000,0,0
44961.562,0,0,0.8,0.000,0,0
45013.031,0,0,0.8,0.000,0,0
45064.523,0,0,1.1,0.000,0,0
45115.995,0,0,0.9,0.000,0,0
45167.509,0,0,0.8,0.000,0,0
45218.971,0,0,0.9,0.000,0,0
45270.380,0,0,0.8,0.000,0,0
45321.851,0,0,0.8,0.000,0,0
45373.278,0,0,0.8,0.000,0,0
45424.758,0,0,0.8,0.000,0,0
45476.278,0,0,0.9,0.000,0,0
45527.753,0,0,0.9,0.000,0,0
45579.144,0,0,0.8,0.000,0,0
45630.557,0,0,0.8,0.000,0,0
45681.987,0,0,0.8,0.000,0,0
45733.419,0,0,0.8,0.000,0,0
45784.879,0,0,0.9,0.000,0,0
45836.383,0,0,0.9,0.000,0,0
45887.855,0,0,0.8,0.000,0,0
45939.212,0,0,0.8,0.000,0,0
45990.724,0,0,0.9,0.000,0,0
46042.256,0,0,0.9,0.000,0,0
46093.729,0,0,0.9,0.000,0,0
46145.138,0,0,0.8,0.000,0,0
46196.632,0,0,0.9,0.000,0,0
46248.071,0,0,0.9,0.000,0,0
46299.502,0,0,0.8,0.000,0,0
46350.986,0,0,0.8,0.000,0,0
46402.451,0,0,0.8,0.000,0,0
46453.957,0,0,0.8,0.000,0,0
46505.345,0,0,0.8,0.000,0,0
46556.825,0,0,0.8,0.000,0,0
46608.322,0,0,0.8,0.000,0,0
46659.841,0,0,0.8,0.000,0,0
46711.601,0,0,0.8,0.000,0,0
46763.093,0,0,0.8,0.000,0,0
46814.638,0,0,0.8,0.000,0,0
46866.113,0,0,0.8,0.000,0,0
46917.568,0,0,0.9,0.000,0,0
46969.035,0,0,0.9,0.000,0,0
47020.541,0,0,0.9,0.000,0,0
47072.034,0,0,0.9,0.000,0,0
47123.474,0,0,0.9,0.000,0,0
47174.916,0,0,0.9,0.000,0,0
47226.443,0,0,1.0,0.000,0,0
47277.906,0,0,0.8,0.000,0,0
47329.312,0,0,0.8,0.000,0,0
47380.789,0,0,0.8,0.000,0,0
47432.282,0,0,0.8,0.000,0,0
47483.780,0,0,0.8,0.000,0,0
47535.244,0,0,0.8,0.000,0,0
47586.740,0,0,0.8,0.000,0,0
47638.254,0,0,0.8,0.000,0,0
47689.682,0,0,0.9,0.000,0,0
47741.102,0,0,0.8,0.000,0,0
47792.553,0,0,0.8,0.000,0,0
47844.004,0,0,0.9,0.000,0,0
47895.418,0,0,0.9,0.000,0,0
47946.900,0,0,0.9,0.000,0,0
47998.331,0,0,0.9,0.000,0,0
48049.715,0,0,0.9,0.000,0,0
48101.022,0,0,0.9,0.000,0,0
48152.421,0,0,1.0,0.000,0,0
48203.959,0,0,0.9,0.000,0,0
48255.473,0,0,0.8,0.000,0,0
48306.896,0,0,0.8,0.000,0,0
48358.524,0,0,0.9,0.000,0,0
48409.909,0,0,1.0,0.000,0,0
48461.428,0,0,0.8,0.000,0,0
48512.900,0,0,0.9,0.000,0,0
48564.397,0,0,1.1,0.000,0,0
48615.667,0,0,3.9,0.000,0,0
48667.023,0,0,3.8,0.000,0,0
48718.558,0,0,0.9,0.000,0,0
48770.072,0,0,1.1,0.000,0,0
48821.544,0,0,0.9,0.000,0,0
48872.966,0,0,1.0,0.000,0,0
48924.447,0,0,1.0,0.000,0,0
48975.920,0,0,1.0,0.000,0,0
49027.402,0,0,0.9,0.000,0,0
49078.759,0,0,1.1,0.000,0,0
49130.238,0,0,1.1,0.000,0,0
49181.628,0,0,1.1,0.000,0,0
49232.967,0,0,0.8,0.000,0,0
49284.427,0,0,0.9,0.000,0,0
49335.852,0,0,0.9,0.000,0,0
49387.211,0,0,0.9,0.000,0,0
49438.636,0,0,0.8,0.000,0,0
49490.169,0,0,1.3,0.000,0,0
49541.696,0,0,0.9,0.000,0,0
49593.004,0,0,0.8,0.000,0,0
49644.472,0,0,1.2,0.000,0,0
49695.966,0,0,1.2,0.000,0,0
49747.330,0,0,5.4,0.000,0,0
49799.362,0,0,53.0,0.000,0,0
49851.075,0,0,75.7,0.000,0,0
49902.982,0,0,75.2,0.000,0,0
49954.520,0,0,47.0,0.000,0,0
50006.260,0,0,61.2,0.000,0,0
50059.546,0,0,63.9,0.000,0,0
50111.184,0,0,73.8,0.000,0,0
50162.829,0,0,71.2,0.000,0,0
50214.532,0,0,63.3,0.000,0,0
50268.506,0,0,67.8,0.000,0,0
50320.788,0,0,71.8,0.000,0,0
50374.427,0,0,76.6,0.000,0,0
